uhk: 8
nus: 8
klu: 8
bih: 8
led: 8
gua: 8
akn: 8
deb: 8
kli: 8
kny: 8
rpu: 8
tet: 8
guk: 8
baj: 8
mim: 8
pta: 8
sol: 8
nsu: 8
jem: 8
jau: 8
rce: 8
olu: 8
upe: 8
yia: 8
lut: 8
tuj: 8
maj: 8
dup: 8
kot: 8
lag: 8
uci: 8
ulk: 8
oku: 8
ukt: 8
cel: 8
mka: 8
yap: 8
oko: 8
edo: 8
maa: 8
mod: 8
fer: 8
ogr: 8
sab: 8
mos: 8
rab: 8
oga: 8
rod: 8
rle: 8
hor: 8
gik: 7
ile: 7
an-: 7
rki: 7
ggo: 7
reg: 7
kay: 7
yus: 7
bum: 7
jik: 7
hap: 7
nuh: 7
ecu: 7
cep: 7
ike: 7
ica: 7
aua: 7
vol: 7
hib: 7
nim: 7
luh: 7
reb: 7
rop: 7
opi: 7
cip: 7
iko: 7
iru: 7
ksu: 7
kha: 7
nap: 7
rdi: 7
asm: 7
nek: 7
sap: 7
jad: 7
ite: 7
tid: 7
nol: 7
val: 7
ray: 7
plo: 7
arn: 7
afi: 7
sya: 7
rio: 7
ah-: 7
del: 7
obe: 7
ihk: 7
-sa: 7
tre: 7
cul: 7
lac: 7
waj: 7
igi: 7
top: 7
iwa: 7
nsa: 7
arm: 7
non: 7
ven: 7
kup: 7
ond: 7
day: 7
ail: 7
opo: 7
lta: 7
waa: 7
mac: 7
kst: 7
nom: 7
nua: 7
gub: 7
raj: 7
urk: 7
lil: 7
lad: 7
rgu: 7
tig: 7
ito: 7
oco: 7
ono: 7
awi: 7
sko: 7
nve: 7
aud: 7
gug: 7
imu: 7
aut: 7
los: 7
iva: 7
dor: 7
naw: 7
kra: 7
omo: 7
ak-: 7
rci: 7
pra: 6
erv: 6
nut: 6
ars: 6
cik: 6
hil: 6
ksp: 6
lub: 6
usk: 6
raf: 6
fil: 6
ipt: 6
eki: 6
cum: 6
cuk: 6
ode: 6
riu: 6
aur: 6
gos: 6
bud: 6
her: 6
isu: 6
lid: 6
rje: 6
usn: 6
rgo: 6
dad: 6
bau: 6
sib: 6
orb: 6
rpo: 6
teb: 6
ult: 6
bot: 6
kaa: 6
dio: 6
nor: 6
pay: 6
bli: 6
sid: 6
kis: 6
tiv: 6
tom: 6
yai: 6
gac: 6
sku: 6
bac: 6
puh: 6
mek: 6
pec: 6
kub: 6
kru: 6
ta-: 6
mum: 6
-be: 6
kud: 6
stu: 6
odo: 6
peg: 6
hid: 6
ghu: 6
gko: 6
ado: 6
dep: 6
ano: 6
meg: 6
nfe: 6
eva: 6
ma-: 6
pli: 6
aat: 6
uja: 6
siu: 6
erw: 6
cet: 6
yes: 6
rig: 6
sos: 6
esk: 6
cau: 6
dag: 6
nip: 6
pag: 6
akl: 6
pam: 6
inv: 6
yen: 6
rmo: 6
uit: 6
daa: 6
eci: 6
ehe: 6
ar-: 6
-ka: 6
kui: 6
sad: 6
iaa: 6
mir: 6
abr: 6
auh: 6
cun: 6
iso: 6
ror: 6
ver: 6
lob: 5
ilk: 5
dut: 5
ein: 5
ukk: 5
til: 5
yim: 5
lsu: 5
aft: 5
rgi: 5
gay: 5
aus: 5
amk: 5
fir: 5
unu: 5
roy: 5
hub: 5
gon: 5
bse: 5
gsi: 5
pap: 5
daf: 5
ehi: 5
yum: 5
inu: 5
bio: 5
rul: 5
rya: 5
gig: 5
iol: 5
ikk: 5
ahl: 5
cek: 5
blo: 5
mia: 5
cok: 5
apo: 5
pui: 5
got: 5
org: 5
kni: 5
cuc: 5
-bu: 5
ihi: 5
dul: 5
dih: 5
fta: 5
gaa: 5
bri: 5
oki: 5
sme: 5
mpl: 5
alt: 5
wis: 5
ivi: 5
ard: 5
fek: 5
ehk: 5
rwa: 5
age: 5
duh: 5
obs: 5
fis: 5
tud: 5
mec: 5
ino: 5
huk: 5
mag: 5
itk: 5
kew: 5
ucu: 5
tny: 5
cua: 5
fin: 5
iah: 5
oha: 5
vat: 5
ake: 5
rhe: 5
okt: 5
naf: 5
kro: 5
mab: 5
utk: 5
atr: 5
tok: 5
kik: 5
rau: 5
jaa: 5
ior: 5
may: 5
cut: 5
at-: 5
nil: 5
abe: 5
ske: 5
a-l: 5
rof: 5
geb: 5
ekr: 5
aun: 5
spo: 5
rbo: 5
-ba: 5
dip: 5
ine: 5
rva: 5
isw: 5
rog: 5
rme: 5
oke: 5
iup: 5
fat: 5
mau: 5
pac: 5
ves: 5
rso: 5
jek: 5
kre: 5
bij: 5
tib: 5
sra: 5
asp: 5
rdu: 5
onf: 5
sut: 5
bos: 5
bic: 5
pub: 5
iro: 5
ien: 5
rov: 5
-se: 5
gut: 4
gek: 4
tau: 4
yuk: 4
rac: 4
utr: 4
gre: 4
ums: 4
efi: 4
swa: 4
gkr: 4
jas: 4
beg: 4
a-g: 4
agr: 4
hny: 4
-ha: 4
eol: 4
iun: 4
epr: 4
nih: 4
bim: 4
eal: 4
ary: 4
dim: 4
yay: 4
ubi: 4
g-k: 4
jia: 4
jok: 4
ilo: 4
iay: 4
gej: 4
eak: 4
jeb: 4
ago: 4
yut: 4
pop: 4
ips: 4
heb: 4
wab: 4
uis: 4
cab: 4
bom: 4
cai: 4
ort: 4
jil: 4
apt: 4
iad: 4
bub: 4
hul: 4
fok: 4
lul: 4
sli: 4
a-k: 4
jib: 4
-ku: 4
i-s: 4
sna: 4
gke: 4
ra-: 4
uin: 4
boc: 4
-ja: 4
bib: 4
cac: 4
dos: 4
rny: 4
am-: 4
ise: 4
lig: 4
nfo: 4
eps: 4
ewe: 4
gsu: 4
ugi: 4
yur: 4
obr: 4
ule: 4
fka: 4
ove: 4
yek: 4
pej: 4
nod: 4
fes: 4
sub: 4
gkh: 4
tad: 4
uhi: 4
hag: 4
ktr: 4
ekn: 4
aib: 4
ri-: 4
kte: 4
lol: 4
otr: 4
obi: 4
a-s: 4
uai: 4
aim: 4
evo: 4
unk: 4
ikn: 4
abo: 4
nsf: 4
seu: 4
tub: 4
yin: 4
efe: 4
uak: 4
uca: 4
bid: 4
ged: 4
lor: 4
kta: 4
doh: 4
ugu: 4
muj: 4
pih: 4
aci: 4
kib: 4
ava: 4
yaw: 4
g-b: 4
als: 4
cob: 4
ibe: 4
ibi: 4
gih: 4
afa: 4
lew: 4
neb: 4
laa: 4
iag: 4
mig: 4
ilm: 4
cit: 4
fan: 4
rub: 4
ici: 4
tiu: 4
haw: 4
niu: 4
kuh: 4
ba-: 4
fas: 4
aso: 4
uap: 4
sma: 4
nir: 4
igr: 4
fot: 4
gok: 4
cen: 4
hai: 4
diu: 4
luc: 4
sto: 4
okr: 4
ciu: 4
a-m: 4
dud: 4
rih: 4
dot: 4
ubl: 4
kei: 4
erf: 4
eto: 4
sei: 4
omu: 4
yua: 3
-ta: 3
-ab: 3
yed: 3
egr: 3
asy: 3
izi: 3
cia: 3
-pu: 3
kue: 3
eun: 3
aro: 3
cor: 3
ean: 3
ovi: 3
fle: 3
jub: 3
nco: 3
hli: 3
tag: 3
aum: 3
ghe: 3
lif: 3
ref: 3
pid: 3
ut-: 3
rlo: 3
itn: 3
rug: 3
lop: 3
jiw: 3
mog: 3
faa: 3
fed: 3
moh: 3
ord: 3
lec: 3
puj: 3
opu: 3
use: 3
dab: 3
iji: 3
saw: 3
buj: 3
obl: 3
odi: 3
win: 3
aup: 3
baa: 3
eim: 3
gob: 3
ebr: 3
upl: 3
nag: 3
ikl: 3
waw: 3
coc: 3
uml: 3
atl: 3
ork: 3
msi: 3
ops: 3
jaj: 3
ded: 3
nov: 3
dau: 3
agn: 3
lte: 3
k-b: 3
aje: 3
da-: 3
arp: 3
uyu: 3
abd: 3
spa: 3
ofe: 3
vid: 3
hot: 3
kob: 3
rto: 3
cay: 3
fak: 3
mok: 3
nad: 3
afs: 3
vir: 3
uls: 3
mla: 3
sfe: 3
gso: 3
eor: 3
ruj: 3
rkh: 3
bug: 3
hel: 3
rur: 3
guc: 3
dka: 3
ipk: 3
ace: 3
orp: 3
azi: 3
fus: 3
i-h: 3
ikm: 3
goy: 3
ism: 3
oye: 3
pij: 3
bok: 3
vak: 3
uro: 3
upi: 3
pte: 3
gau: 3
cup: 3
osk: 3
lui: 3
kso: 3
nab: 3
wuj: 3
yis: 3
gup: 3
smi: 3
bod: 3
nav: 3
def: 3
onc: 3
a-a: 3
tug: 3
eje: 3
hua: 3
rcu: 3
doa: 3
vit: 3
pip: 3
zim: 3
sea: 3
tna: 3
glo: 3
cew: 3
a-t: 3
sie: 3
ik-: 3
ngl: 3
irm: 3
ute: 3
ipl: 3
roi: 3
urs: 3
ceg: 3
pep: 3
gep: 3
spl: 3
dol: 3
ayo: 3
sec: 3
eya: 3
nyo: 3
mom: 3
onv: 3
oru: 3
bam: 3
lup: 3
oid: 3
maw: 3
bro: 3
uah: 3
anf: 3
ogo: 3
rno: 3
cir: 3
pau: 3
yew: 3
sew: 3
bdi: 3
ils: 3
ire: 3
kip: 3
nio: 3
hum: 3
jab: 3
sny: 3
div: 3
ikr: 3
rfo: 3
kma: 3
seo: 3
jaw: 3
nfa: 3
-ke: 3
rsy: 3
wai: 3
sop: 3
ego: 3
rev: 3
-si: 3
afe: 3
ost: 3
akr: 3
bje: 3
rdo: 3
rid: 3
ais: 3
dug: 3
nso: 3
fit: 3
ojo: 3
etr: 3
ape: 3
asr: 3
yet: 3
ih-: 3
riv: 3
god: 3
urg: 3
loy: 2
rir: 2
caa: 2
lmu: 2
kwa: 2
pio: 2
tu-: 2
fun: 2
eji: 2
yor: 2
aih: 2
usl: 2
liu: 2
hte: 2
oak: 2
sui: 2
mey: 2
neh: 2
r-m: 2
gne: 2
toh: 2
li-: 2
n-m: 2
yas: 2
saj: 2
icu: 2
rve: 2
igu: 2
haj: 2
not: 2
yuh: 2
k-k: 2
koc: 2
pti: 2
efl: 2
uad: 2
yit: 2
jep: 2
-te: 2
van: 2
pa-: 2
bea: 2
otb: 2
n-t: 2
nug: 2
kna: 2
nuk: 2
-gi: 2
arl: 2
gev: 2
adw: 2
syu: 2
kju: 2
rvi: 2
ipe: 2
gi-: 2
pab: 2
wet: 2
u-m: 2
keu: 2
r-b: 2
lju: 2
yog: 2
ann: 2
eco: 2
guj: 2
njo: 2
eat: 2
rhu: 2
gud: 2
eag: 2
arf: 2
udk: 2
pud: 2
swi: 2
tog: 2
jod: 2
i-c: 2
-pi: 2
juj: 2
laz: 2
umo: 2
ahr: 2
wen: 2
loi: 2
lud: 2
n-j: 2
mej: 2
ilu: 2
hom: 2
haf: 2
kmu: 2
yul: 2
plu: 2
hem: 2
u-k: 2
abl: 2
isn: 2
did: 2
con: 2
ted: 2
dro: 2
hra: 2
keo: 2
dig: 2
i-l: 2
t-l: 2
syi: 2
lla: 2
taf: 2
rfi: 2
dib: 2
akw: 2
jay: 2
tba: 2
pup: 2
alm: 2
rud: 2
fia: 2
gho: 2
un-: 2
-ol: 2
fal: 2
nid: 2
opt: 2
urv: 2
ies: 2
h-p: 2
bob: 2
itr: 2
jir: 2
teh: 2
k-m: 2
ass: 2
bik: 2
kag: 2
irn: 2
nny: 2
ti-: 2
upk: 2
suc: 2
m-d: 2
gu-: 2
sot: 2
meh: 2
otk: 2
elk: 2
-ra: 2
us-: 2
hip: 2
ceh: 2
ude: 2
ofi: 2
mid: 2
ifa: 2
lti: 2
gla: 2
ru-: 2
urb: 2
ido: 2
emf: 2
aht: 2
eis: 2
var: 2
fon: 2
jus: 2
eas: 2
naz: 2
aaf: 2
ifk: 2
dop: 2
uhu: 2
dew: 2
ssa: 2
ead: 2
kee: 2
jol: 2
-an: 2
cal: 2
uh-: 2
ors: 2
uhn: 2
tla: 2
ggr: 2
bka: 2
rfu: 2
la-: 2
due: 2
avi: 2
sof: 2
ony: 2
itm: 2
tle: 2
yad: 2
all: 2
-su: 2
apr: 2
fsu: 2
iot: 2
cad: 2
ple: 2
diw: 2
g-a: 2
dwa: 2
biu: 2
obj: 2
lsi: 2
nep: 2
yeg: 2
u-s: 2
rie: 2
afk: 2
etk: 2
uen: 2
tme: 2
u-b: 2
ive: 2
zin: 2
ios: 2
-ti: 2
won: 2
nos: 2
ezi: 2
tob: 2
giz: 2
yid: 2
geo: 2
k-t: 2
bru: 2
-re: 2
hur: 2
roh: 2
jij: 2
-tu: 2
in-: 2
dob: 2
nul: 2
rsp: 2
nfr: 2
rew: 2
nva: 2
giu: 2
gli: 2
eum: 2
ble: 2
akm: 2
tay: 2
fre: 2
jim: 2
arb: 2
som: 2
hla: 2
muh: 2
owo: 2
pew: 2
fla: 2
vig: 2
soa: 2
lev: 2
vio: 2
gri: 2
onu: 2
adr: 2
aul: 2
cuh: 2
n-a: 2
fen: 2
h-s: 2
nes: 2
onj: 2
eon: 2
jai: 2
jul: 2
akj: 2
kod: 2
sa-: 2
zat: 2
-me: 2
-al: 2
sod: 2
pom: 2
ndr: 2
gme: 2
his: 2
bap: 2
nkr: 2
pim: 2
tot: 2
fra: 2
aza: 2
atn: 2
lic: 2
iaw: 2
oin: 2
umk: 2
a-b: 2
niv: 2
ia-: 2
kaf: 2
ept: 2
poh: 2
spr: 2
orn: 2
utn: 2
mic: 2
fro: 2
ova: 2
lio: 2
oal: 2
dif: 2
lsa: 2
new: 2
lma: 2
alj: 2
sni: 2
kho: 2
poj: 2
hau: 2
esr: 2
uam: 2
iyu: 1
m-m: 1
rer: 1
na-: 1
mma: 1
pee: 1
-ny: 1
ift: 1
gkl: 1
sbi: 1
ubk: 1
a-n: 1
khl: 1
k-s: 1
noi: 1
osu: 1
eem: 1
oik: 1
pez: 1
ga-: 1
mae: 1
nok: 1
tod: 1
sbo: 1
eut: 1
-ca: 1
vok: 1
ofo: 1
udo: 1
l-b: 1
pno: 1
ced: 1
ad-: 1
tsa: 1
rej: 1
rwu: 1
lmo: 1
toa: 1
eog: 1
bno: 1
nib: 1
iju: 1
hud: 1
slo: 1
hoi: 1
-ce: 1
a-j: 1
hma: 1
hiu: 1
amr: 1
gop: 1
yaj: 1
dae: 1
t-n: 1
reo: 1
asb: 1
udd: 1
g-p: 1
arv: 1
dhi: 1
lbu: 1
teo: 1
mfo: 1
s-m: 1
eab: 1
hus: 1
-cu: 1
osp: 1
lie: 1
tiw: 1
kav: 1
wol: 1
goj: 1
zah: 1
epl: 1
-ik: 1
isb: 1
rwi: 1
vet: 1
jid: 1
flu: 1
kba: 1
npa: 1
apl: 1
au-: 1
lei: 1
rst: 1
ibr: 1
pto: 1
ddh: 1
riw: 1
nks: 1
igo: 1
-ob: 1
hgu: 1
ooh: 1
ald: 1
is-: 1
blu: 1
lez: 1
bup: 1
dea: 1
ekh: 1
vag: 1
mug: 1
cis: 1
oca: 1
a-p: 1
mui: 1
uge: 1
rui: 1
